Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
77.275,77.75,100.06,14.775,29.47,5.1348
77.3,77.68,100.12,15.88,29.4,5.1348
77.325,77.62,100.18,16.985,29.33,5.0813
77.35,77.55,100.25,18.09,29.26,5.0813
77.375,77.49,100.32,19.195,29.19,4.8674
77.4,77.42,100.38,20.3,29.12,4.9743
77.385,77.2,100.43,19.67583333,29.12,5.1348
77.37,76.98,100.47,19.05166667,29.12,4.9743
77.355,76.76,100.52,18.4275,29.12,4.9743
77.34,76.54,100.56,17.80333333,29.12,4.8674
77.325,76.32,100.61,17.17916667,29.12,4.5464
77.31,76.1,100.66,16.555,29.12,4.386
77.295,75.87,100.7,15.93083333,29.11,4.5999
77.28,75.65,100.75,15.30666667,29.11,5.5092
77.265,75.43,100.79,14.6825,29.11,4.9208
77.25,75.21,100.84,14.05833333,29.11,5.0813
77.235,74.99,100.88,13.43416667,29.11,4.5464
77.22,74.77,100.93,12.81,29.11,4.8674
77.29333333,75.06,100.87,12.5025,29.12,6.0976
77.36666667,75.35,100.8,12.195,29.14,9.2533
77.44,75.65,100.74,11.8875,29.15,11.3928
77.51333333,75.94,100.68,11.58,29.16,12.6765
77.58666667,76.23,100.62,11.2725,29.17,13.2649
77.66,76.53,100.56,10.965,29.18,13.7997
77.73333333,76.82,100.49,10.6575,29.2,13.4788
77.80666667,77.11,100.43,10.35,29.21,14.4416
77.88,77.4,100.37,10.0425,29.22,15.0834
77.95333333,77.69,100.3,9.735,29.24,16.7416
78.02666667,77.99,100.24,9.4275,29.25,15.2974
78.1,78.28,100.18,9.12,29.26,15.9927
78.18083333,78.29,100.24,8.691666667,29.28,18.1857
78.26166667,78.31,100.31,8.263333333,29.3,19.8438
78.3425,78.32,100.37,7.835,29.33,21.9833
78.42333333,78.34,100.44,7.406666667,29.35,20.6996
78.50416667,78.35,100.5,6.978333333,29.37,16.3671
78.585,78.37,100.56,6.55,29.39,15.7253
78.66583333,78.38,100.63,6.121666667,29.41,15.4044
78.74666667,78.39,100.69,5.693333333,29.43,14.6021
78.8275,78.41,100.76,5.265,29.46,14.6555
78.90833333,78.42,100.82,4.836666667,29.48,14.4416
78.98916667,78.44,100.89,4.408333333,29.5,15.1904
79.07,78.45,100.95,3.98,29.52,15.4044
79.1525,78.58,100.38,3.813333333,29.53,16.8485
79.235,78.71,99.82,3.646666667,29.54,16.0997
79.3175,78.84,99.25,3.48,29.54,15.9927
79.4,78.97,98.69,3.313333333,29.55,15.4044
79.4825,79.1,98.12,3.146666667,29.56,15.0834
79.565,79.23,97.56,2.98,29.57,16.4741
79.6475,79.36,96.99,2.813333333,29.58,15.4579
79.73,79.49,96.42,2.646666667,29.59,15.2439
79.8125,79.62,95.86,2.48,29.6,15.03
79.895,79.75,95.29,2.313333333,29.6,16.0462
79.9775,79.88,94.73,2.146666667,29.61,15.8323
80.06,80.01,94.16,1.98,29.62,16.902
79.865,79.95,94.48,2.395,29.65,16.4206
79.67,79.89,94.81,2.81,29.67,15.5648
79.475,79.83,95.14,3.225,29.7,14.5486
79.28,79.77,95.46,3.64,29.73,12.1416
79.085,79.71,95.78,4.055,29.75,10.2696
78.89,79.65,96.11,4.47,29.78,9.0929
78.695,79.58,96.44,4.885,29.81,8.0766
78.5,79.52,96.76,5.3,29.83,6.9534
78.305,79.46,97.08,5.715,29.86,7.7557
78.11,79.4,97.41,6.13,29.89,8.0231
77.915,79.34,97.74,6.545,29.91,7.9696
77.72,79.28,98.06,6.96,29.94,7.9161
77.81333333,78.97,98,6.951666667,29.95,8.2905
77.90666667,78.66,97.94,6.943333333,29.95,7.9161
78,78.34,97.88,6.935,29.96,8.0231
78.09333333,78.03,97.82,6.926666667,29.96,9.3068
78.18666667,77.72,97.76,6.918333333,29.97,8.8789
78.28,77.4,97.7,6.91,29.98,9.4138
78.37333333,77.09,97.64,6.901666667,29.98,8.344
78.46666667,76.78,97.58,6.893333333,29.99,7.5952
78.56,76.47,97.52,6.885,29.99,7.3278
78.65333333,76.16,97.46,6.876666667,30,7.0603
78.74666667,75.84,97.4,6.868333333,30,6.9534
78.84,75.53,97.34,6.86,30.01,6.2045
78.9325,75.66,96.82,7.376666667,30.01,6.472
79.025,75.8,96.31,7.893333333,30.01,5.7232
79.1175,75.93,95.79,8.41,30.01,5.7232
79.21,76.07,95.28,8.926666667,30.01,5.5092
79.3025,76.2,94.76,9.443333333,30.01,5.6162
79.395,76.34,94.24,9.96,30.01,5.6162
79.4875,76.47,93.73,10.47666667,30.01,5.2418
79.58,76.6,93.21,10.99333333,30.01,5.6162
79.6725,76.74,92.7,11.51,30.01,5.1348
79.765,76.87,92.18,12.02666667,30.01,5.0813
79.8575,77.01,91.67,12.54333333,30.01,4.9208
79.95,77.14,91.15,13.06,30.01,4.7069
79.82,77.19,91.67,12.71666667,29.99,4.5464
79.69,77.24,92.19,12.37333333,29.98,4.5464
79.56,77.29,92.71,12.03,29.96,4.386
79.43,77.34,93.23,11.68666667,29.94,4.6534
79.3,77.39,93.75,11.34333333,29.92,4.4929
79.17,77.44,94.28,11,29.9,4.4929
79.04,77.48,94.8,10.65666667,29.89,4.4395
78.91,77.53,95.32,10.31333333,29.87,4.386
78.78,77.58,95.84,9.97,29.85,4.4395
78.65,77.63,96.36,9.626666667,29.84,4.2255
78.52,77.68,96.88,9.283333333,29.82,4.4395
78.39,77.73,97.4,8.94,29.8,4.2255
78.26166667,77.75,97.49,9.27,29.76,4.2255
78.13333333,77.78,97.58,9.6,29.73,4.4929
78.005,77.8,97.68,9.93,29.7,4.279
77.87666667,77.83,97.77,10.26,29.66,4.172
77.74833333,77.85,97.86,10.59,29.62,3.9046
77.62,77.88,97.95,10.92,29.59,3.7976
77.49166667,77.9,98.04,11.25,29.56,3.8511
77.36333333,77.92,98.13,11.58,29.52,4.065
77.235,77.95,98.22,11.91,29.48,4.0116
77.10666667,77.97,98.32,12.24,29.45,4.172
76.97833333,78,98.41,12.57,29.42,4.279
76.85,78.02,98.5,12.9,29.38,4.386
76.73833333,77.91,98.47,12.57166667,29.41,4.8674
76.62666667,77.81,98.45,12.24333333,29.44,6.6859
76.515,77.7,98.42,11.915,29.47,7.8626
76.40333333,77.59,98.39,11.58666667,29.5,9.6812
76.29166667,77.49,98.37,11.25833333,29.53,11.0719
76.18,77.38,98.34,10.93,29.56,10.9114
76.06833333,77.27,98.31,10.60166667,29.59,11.7137
75.95666667,77.17,98.29,10.27333333,29.62,11.2858
75.845,77.06,98.26,9.945,29.65,11.7137
75.73333333,76.95,98.23,9.616666667,29.68,12.516
75.62166667,76.85,98.21,9.288333333,29.71,11.7137
75.51,76.74,98.18,8.96,29.74,13.3184
75.9025,76.66,97.93,9.725833333,29.73,13.7997
76.295,76.57,97.68,10.49166667,29.72,15.9927
76.6875,76.48,97.44,11.2575,29.7,17.116
77.08,76.4,97.19,12.02333333,29.69,16.5276
77.4725,76.32,96.94,12.78916667,29.68,15.4044
77.865,76.23,96.69,13.555,29.67,14.6555
78.2575,76.14,96.44,14.32083333,29.66,13.1044
78.65,76.06,96.19,15.08666667,29.65,12.3021
79.0425,75.97,95.94,15.8525,29.64,11.6603
79.435,75.89,95.7,16.61833333,29.62,11.9812
79.8275,75.8,95.45,17.38416667,29.61,13.2114
80.22,75.72,95.2,18.15,29.6,14.2811
80.3925,75.91,94.54,17.97833333,29.63,13.0509
80.565,76.09,93.88,17.80666667,29.66,13.7997
80.7375,76.28,93.22,17.635,29.68,15.1369
80.91,76.46,92.56,17.46333333,29.71,15.4044
81.0825,76.65,91.9,17.29166667,29.74,14.7625
81.255,76.84,91.24,17.12,29.77,13.9067
81.4275,77.02,90.59,16.94833333,29.8,13.5858
81.6,77.21,89.93,16.77666667,29.83,13.6928
81.7725,77.39,89.27,16.605,29.86,14.7625
81.945,77.58,88.61,16.43333333,29.88,14.2276
82.1175,77.76,87.95,16.26166667,29.91,13.0509
82.29,77.95,87.29,16.09,29.94,13.4788
82.23666667,77.9,87.45,15.82333333,29.9,12.837
82.18333333,77.84,87.6,15.55666667,29.86,12.8905
82.13,77.79,87.76,15.29,29.83,11.8207
82.07666667,77.73,87.92,15.02333333,29.79,10.1091
82.02333333,77.68,88.08,14.75666667,29.75,8.3975
81.97,77.62,88.24,14.49,29.72,8.0766
81.91666667,77.57,88.39,14.22333333,29.68,7.8092
81.86333333,77.52,88.55,13.95666667,29.64,7.5417
81.81,77.46,88.71,13.69,29.6,7.6487
81.75666667,77.41,88.86,13.42333333,29.56,6.9534
81.70333333,77.35,89.02,13.15666667,29.53,6.9534
81.65,77.3,89.18,12.89,29.49,6.8999
81.55916667,77.46,90.02,12.72833333,29.5,6.5255
81.46833333,77.61,90.86,12.56666667,29.5,6.5255
81.3775,77.77,91.7,12.405,29.51,6.7394
81.28666667,77.93,92.53,12.24333333,29.52,7.0068
81.19583333,78.09,93.37,12.08166667,29.53,7.0603
81.105,78.24,94.21,11.92,29.53,6.3115
81.01416667,78.4,95.05,11.75833333,29.54,6.472
80.92333333,78.56,95.89,11.59666667,29.55,6.258
80.8325,78.72,96.72,11.435,29.56,6.258
80.74166667,78.88,97.56,11.27333333,29.56,6.365
80.65083333,79.03,98.4,11.11166667,29.57,6.4185
80.56,79.19,99.24,10.95,29.58,6.6859
80.43166667,79.11,99.14,10.6175,29.61,5.6162
80.30333333,79.03,99.03,10.285,29.64,5.2418
80.175,78.94,98.93,9.9525,29.66,5.4557
80.04666667,78.86,98.83,9.62,29.69,5.2418
79.91833333,78.78,98.72,9.2875,29.72,4.9743
79.79,78.7,98.62,8.955,29.75,4.6534
79.66166667,78.62,98.52,8.6225,29.78,4.7069
79.53333333,78.54,98.41,8.29,29.81,4.7069
79.405,78.46,98.31,7.9575,29.84,5.0278
79.27666667,78.37,98.21,7.625,29.86,4.7069
79.14833333,78.29,98.1,7.2925,29.89,4.5999
79.02,78.21,98,6.96,29.92,4.6534
78.83666667,78.2,97.95,6.9525,29.86,4.5999
78.65333333,78.2,97.9,6.945,29.8,4.5464
78.47,78.19,97.84,6.9375,29.74,4.3325
78.28666667,78.19,97.79,6.93,29.69,4.2255
78.10333333,78.18,97.74,6.9225,29.63,4.4929
77.92,78.18,97.68,6.915,29.57,4.3325
77.73666667,78.18,97.63,6.9075,29.51,4.386
77.55333333,78.17,97.58,6.9,29.45,4.6534
77.37,78.17,97.53,6.8925,29.4,4.386
77.18666667,78.16,97.48,6.885,29.34,4.5999
77.00333333,78.16,97.42,6.8775,29.28,4.4929
76.82,78.15,97.37,6.87,29.22,4.4395
77.1425,77.71,95.85,7.381666667,29.27,4.172
77.465,77.26,94.33,7.893333333,29.32,4.3325
77.7875,76.82,92.81,8.405,29.37,4.1185
78.11,76.37,91.29,8.916666667,29.42,4.0116
78.4325,75.93,89.77,9.428333333,29.47,3.7441
78.755,75.48,88.24,9.94,29.52,3.5837
79.0775,75.04,86.72,10.45166667,29.56,4.279
79.4,74.6,85.2,10.96333333,29.61,4.065
79.7225,74.15,83.68,11.475,29.66,3.6906
80.045,73.71,82.16,11.98666667,29.71,4.5999
80.3675,73.26,80.64,12.49833333,29.76,4.8139
80.69,72.82,79.12,13.01,29.81,4.5464
80.93666667,73.08,78.61,12.8375,29.8,5.8836
81.18333333,73.34,78.09,12.665,29.79,7.8626
81.43,73.6,77.58,12.4925,29.78,10.1091
81.67666667,73.86,77.07,12.32,29.77,11.1789
81.92333333,74.12,76.55,12.1475,29.76,11.3393
82.17,74.38,76.04,11.975,29.74,12.2486
82.41666667,74.65,75.53,11.8025,29.73,12.1416
82.66333333,74.91,75.01,11.63,29.72,13.1579
82.91,75.17,74.5,11.4575,29.71,15.9927
83.15666667,75.43,73.99,11.285,29.7,15.6718
83.40333333,75.69,73.47,11.1125,29.69,18.2392
83.65,75.95,72.96,10.94,29.68,19.7903
83.75583333,75.73,72.55,10.60833333,29.69,20.5392
83.86166667,75.51,72.13,10.27666667,29.7,22.7856
83.9675,75.29,71.72,9.945,29.7,22.6252
84.07333333,75.07,71.3,9.613333333,29.71,21.6089
84.17916667,74.85,70.89,9.281666667,29.72,18.988
84.285,74.63,70.47,8.95,29.72,18.4531
84.39083333,74.41,70.06,8.618333333,29.73,16.795
84.49666667,74.19,69.65,8.286666667,29.74,15.8858
84.6025,73.97,69.23,7.955,29.75,15.2974
84.70833333,73.75,68.82,7.623333333,29.76,14.1742
84.81416667,73.53,68.4,7.291666667,29.76,14.0672
84.92,73.31,67.99,6.96,29.77,14.1207
84.93916667,73.43,68.33,6.964166667,29.78,15.2439
84.95833333,73.56,68.67,6.968333333,29.79,16.0997
84.9775,73.68,69.01,6.9725,29.8,16.9555
84.99666667,73.81,69.35,6.976666667,29.8,17.3299
85.01583333,73.93,69.69,6.980833333,29.81,17.2229
85.035,74.06,70.03,6.985,29.82,16.8485
85.05416667,74.18,70.36,6.989166667,29.83,17.3834
85.07333333,74.3,70.7,6.993333333,29.84,17.5974
85.0925,74.43,71.04,6.9975,29.84,19.5229
85.11166667,74.55,71.38,7.001666667,29.85,18.6671
85.13083333,74.68,71.72,7.005833333,29.86,18.3997
85.15,74.8,72.06,7.01,29.87,18.7206
84.74833333,74.85,73.2,6.76,29.86,18.1322
84.34666667,74.89,74.33,6.51,29.84,17.2229
83.945,74.94,75.46,6.26,29.83,14.2811
83.54333333,74.99,76.6,6.01,29.81,11.6068
83.14166667,75.03,77.74,5.76,29.8,9.9487
82.74,75.08,78.87,5.51,29.78,8.9324
82.33833333,75.13,80.01,5.26,29.76,8.451
81.93666667,75.17,81.14,5.01,29.75,7.7022
81.535,75.22,82.28,4.76,29.74,7.8092
81.13333333,75.27,83.41,4.51,29.72,8.2371
80.73166667,75.31,84.54,4.26,29.7,7.5952
80.33,75.36,85.68,4.01,29.69,8.0231
80.37666667,75.23,85.2,4.268333333,29.63,8.0231
80.42333333,75.11,84.72,4.526666667,29.56,7.9161
80.47,74.98,84.24,4.785,29.5,9.0394
80.51666667,74.86,83.77,5.043333333,29.43,9.4673
80.56333333,74.73,83.29,5.301666667,29.37,8.665
80.61,74.6,82.81,5.56,29.3,8.7719
80.65666667,74.48,82.33,5.818333333,29.24,8.1301
80.70333333,74.35,81.85,6.076666667,29.18,8.0766
80.75,74.23,81.38,6.335,29.11,7.7557
80.79666667,74.1,80.9,6.593333333,29.05,7.8626
80.84333333,73.98,80.42,6.851666667,28.98,7.2743
80.89,73.85,79.94,7.11,28.92,7.0068
80.94,73.89,80.23,7.420833333,29,7.2208
80.99,73.94,80.53,7.731666667,29.07,7.8626
81.04,73.98,80.82,8.0425,29.15,7.3278
81.09,74.03,81.12,8.353333333,29.22,6.3115
81.14,74.07,81.41,8.664166667,29.3,5.7766
81.19,74.11,81.7,8.975,29.37,5.6162
81.24,74.16,82,9.285833333,29.44,5.7766
81.29,74.2,82.29,9.596666667,29.52,5.4557
81.34,74.25,82.59,9.9075,29.6,5.4022
81.39,74.29,82.88,10.21833333,29.67,5.6162
81.44,74.34,83.18,10.52916667,29.74,5.7766
81.49,74.38,83.47,10.84,29.82,5.7766
81.32833333,74.44,84,10.10416667,29.8,5.7766
81.16666667,74.51,84.52,9.368333333,29.78,5.3487
81.005,74.57,85.05,8.6325,29.76,5.2418
80.84333333,74.64,85.58,7.896666667,29.74,5.3487
80.68166667,74.7,86.1,7.160833333,29.72,5.5627
80.52,74.77,86.63,6.425,29.7,5.1883
80.35833333,74.83,87.16,5.689166667,29.68,5.3487
80.19666667,74.9,87.68,4.953333333,29.66,5.2418
80.035,74.96,88.21,4.2175,29.64,5.1348
79.87333333,75.03,88.74,3.481666667,29.62,5.1883
79.71166667,75.1,89.26,2.745833333,29.6,5.1348
79.55,75.16,89.79,2.01,29.58,5.0278
79.82,75.25,88.89,2.605,29.56,5.1348
80.09,75.35,88,3.2,29.53,5.1883
80.36,75.44,87.1,3.795,29.51,5.3487
80.63,75.53,86.21,4.39,29.48,5.0813
80.9,75.63,85.31,4.985,29.46,5.1348
81.17,75.72,84.42,5.58,29.44,4.7604
81.44,75.81,83.52,6.175,29.41,4.3325
81.71,75.91,82.62,6.77,29.39,4.386
81.98,76,81.73,7.365,29.36,4.7604
82.25,76.09,80.83,7.96,29.34,5.2418
82.52,76.19,79.94,8.555,29.31,5.0813
82.79,76.28,79.04,9.15,29.29,5.6162
83.14333333,76.16,78.15,9.1275,29.26,7.5952
83.49666667,76.04,77.25,9.105,29.24,7.9696
83.85,75.93,76.36,9.0825,29.22,8.7184
84.20333333,75.81,75.46,9.06,29.19,9.0394
84.55666667,75.69,74.57,9.0375,29.16,11.2858
84.91,75.58,73.68,9.015,29.14,11.7137
85.26333333,75.46,72.78,8.9925,29.12,12.4091
85.61666667,75.34,71.89,8.97,29.09,14.2811
85.97,75.22,70.99,8.9475,29.06,13.9602
86.32333333,75.1,70.1,8.925,29.04,14.5486
86.67666667,74.99,69.2,8.9025,29.01,14.1742
87.03,74.87,68.31,8.88,28.99,14.923
87.235,74.77,67.49,9.229166667,28.98,17.2229
87.44,74.67,66.67,9.578333333,28.97,19.1485
87.645,74.57,65.86,9.9275,28.96,21.0205
87.85,74.47,65.04,10.27666667,28.95,20.9136
88.055,74.37,64.22,10.62583333,28.94,18.3997
88.26,74.26,63.4,10.975,28.94,17.5439
88.465,74.16,62.58,11.32416667,28.93,19.095
88.67,74.06,61.76,11.67333333,28.92,18.3997
88.875,73.96,60.94,12.0225,28.91,17.9183
89.08,73.86,60.13,12.37166667,28.9,19.095
89.285,73.76,59.31,12.72083333,28.89,19.8973
89.49,73.66,58.49,13.07,28.88,19.3089
89.53083333,73.51,57.98,12.8825,28.94,21.288
89.57166667,73.36,57.47,12.695,29,21.6089
89.6125,73.21,56.96,12.5075,29.06,21.1275
89.65333333,73.06,56.45,12.32,29.11,20.5392
89.69416667,72.91,55.94,12.1325,29.17,21.2345
89.735,72.76,55.42,11.945,29.23,20.3252
89.77583333,72.62,54.91,11.7575,29.29,21.181
89.81666667,72.47,54.4,11.57,29.35,22.1973
89.8575,72.32,53.89,11.3825,29.4,20.8066
89.89833333,72.17,53.38,11.195,29.46,20.3787
89.93916667,72.02,52.87,11.0075,29.52,20.4857
89.98,71.87,52.36,10.82,29.58,20.0043
89.7475,71.92,53.13,10.49083333,29.55,20.0578
89.515,71.98,53.89,10.16166667,29.53,20.4322
89.2825,72.03,54.66,9.8325,29.5,17.8648
89.05,72.09,55.43,9.503333333,29.48,16.3137
88.8175,72.14,56.19,9.174166667,29.45,13.7463
88.585,72.19,56.96,8.845,29.42,11.7672
88.3525,72.25,57.73,8.515833333,29.4,11.1254
88.12,72.3,58.49,8.186666667,29.37,10.0021
87.8875,72.36,59.26,7.8575,29.35,10.1091
87.655,72.41,60.03,7.528333333,29.32,9.9487
87.4225,72.47,60.79,7.199166667,29.3,9.6812
87.19,72.52,61.56,6.87,29.27,10.5905
86.79833333,72.19,61.62,6.461666667,29.32,10.5905
86.40666667,71.87,61.68,6.053333333,29.36,10.8579
86.015,71.54,61.74,5.645,29.41,10.751
85.62333333,71.22,61.8,5.236666667,29.45,11.1254
85.23166667,70.89,61.86,4.828333333,29.5,11.5533
84.84,70.56,61.92,4.42,29.54,11.6068
84.44833333,70.24,61.97,4.011666667,29.59,10.8579
84.05666667,69.91,62.03,3.603333333,29.64,11.0719
83.665,69.59,62.09,3.195,29.68,10.8579
83.27333333,69.26,62.15,2.786666667,29.73,10.1626
82.88166667,68.94,62.21,2.378333333,29.77,9.7347
82.49,68.61,62.27,1.97,29.82,10.0556
82.4075,68.83,63.01,1.971666667,29.75,9.8417
82.325,69.05,63.76,1.973333333,29.68,9.3603
82.2425,69.28,64.5,1.975,29.6,8.8789
82.16,69.5,65.24,1.976666667,29.53,8.5045
82.0775,69.72,65.99,1.978333333,29.46,8.5045
81.995,69.94,66.73,1.98,29.39,8.1301
81.9125,70.16,67.47,1.981666667,29.32,7.7557
81.83,70.38,68.22,1.983333333,29.25,7.2743
81.7475,70.6,68.96,1.985,29.18,6.9534
81.665,70.83,69.7,1.986666667,29.1,7.0068
81.5825,71.05,70.45,1.988333333,29.03,6.8999
81.5,71.27,71.19,1.99,28.96,7.0603
81.52666667,71.09,70.68,2.371666667,29,6.6859
81.55333333,70.92,70.17,2.753333333,29.03,6.6324
81.58,70.74,69.66,3.135,29.07,6.8464
81.60666667,70.56,69.15,3.516666667,29.1,6.6859
81.63333333,70.38,68.64,3.898333333,29.14,6.5255
81.66,70.21,68.13,4.28,29.18,6.4185
81.68666667,70.03,67.62,4.661666667,29.21,6.365
81.71333333,69.85,67.11,5.043333333,29.25,6.258
81.74,69.68,66.6,5.425,29.28,6.3115
81.76666667,69.5,66.09,5.806666667,29.32,6.151
81.79333333,69.32,65.58,6.188333333,29.35,6.0441
81.82,69.14,65.08,6.57,29.39,5.8836
81.84666667,68.97,64.57,6.951666667,29.43,6.258
81.87333333,68.79,64.06,7.333333333,29.46,5.9371
81.9,68.61,63.55,7.715,29.5,6.365
81.92666667,68.44,63.04,8.096666667,29.53,5.9906
81.95333333,68.26,62.53,8.478333333,29.57,5.6697
81.98,68.08,62.02,8.86,29.6,5.3487
82.00666667,67.91,61.51,9.241666667,29.64,5.7232
82.03333333,67.73,61,9.623333333,29.68,5.9906
82.06,67.55,60.49,10.005,29.71,6.151
82.08666667,67.37,59.98,10.38666667,29.75,7.2743
82.11333333,67.2,59.47,10.76833333,29.78,6.6324
82.14,67.02,58.96,11.15,29.82,6.7394
82.62083333,66.78,57.9,10.80666667,29.83,9.4138
83.10166667,66.54,56.83,10.46333333,29.84,13.4788
83.5825,66.3,55.77,10.12,29.84,16.3671
84.06333333,66.06,54.71,9.776666667,29.85,18.1857
84.54416667,65.82,53.64,9.433333333,29.86,18.7206
85.025,65.58,52.58,9.09,29.86,19.8438
85.50583333,65.34,51.52,8.746666667,29.87,22.0368
85.98666667,65.1,50.45,8.403333333,29.88,21.9298
86.4675,64.86,49.39,8.06,29.89,22.6252
86.94833333,64.62,48.33,7.716666667,29.9,23.481
87.42916667,64.38,47.26,7.373333333,29.9,27.2786
87.91,64.14,46.2,7.03,29.91,26.4228
88.10833333,64.5,46.17,7.0375,29.85,28.0274
88.30666667,64.85,46.14,7.045,29.78,29.3646
88.505,65.2,46.11,7.0525,29.72,30.6483
88.70333333,65.56,46.08,7.06,29.66,32.0389
88.90166667,65.92,46.05,7.0675,29.6,29.632
89.1,66.27,46.03,7.075,29.54,29.4181
89.29833333,66.62,46,7.0825,29.47,28.1879
89.49666667,66.98,45.97,7.09,29.41,27.2786
89.695,67.34,45.94,7.0975,29.35,27.2251
89.89333333,67.69,45.91,7.105,29.28,28.0809
90.09166667,68.04,45.88,7.1125,29.22,28.3483
90.29,68.4,45.85,7.12,29.16,28.0809
90.3325,68.43,46.09,7.600833333,29.19,27.653
90.375,68.46,46.33,8.081666667,29.22,28.2413
90.4175,68.48,46.57,8.5625,29.26,29.525
90.46,68.51,46.81,9.043333333,29.29,29.2041
90.5025,68.54,47.05,9.524166667,29.32,29.3646
90.545,68.57,47.3,10.005,29.36,30.5948
90.5875,68.6,47.54,10.48583333,29.39,30.7552
90.63,68.63,47.78,10.96666667,29.42,30.1134
90.6725,68.66,48.02,11.4475,29.45,29.0971
90.715,68.68,48.26,11.92833333,29.48,28.0809
90.7575,68.71,48.5,12.40916667,29.52,28.2948
90.8,68.74,48.74,12.89,29.55,28.1344
90.26166667,68.82,49.96,12.90666667,29.52,29.846
89.72333333,68.9,51.18,12.92333333,29.49,28.8832
89.185,68.97,52.39,12.94,29.46,25.9949
88.64666667,69.05,53.61,12.95666667,29.43,21.1275
88.10833333,69.13,54.83,12.97333333,29.4,18.881
87.57,69.2,56.04,12.99,29.38,15.5648
87.03166667,69.28,57.26,13.00666667,29.35,14.2811
86.49333333,69.36,58.48,13.02333333,29.32,12.7835
85.955,69.44,59.7,13.04,29.29,12.7835
85.41666667,69.52,60.92,13.05666667,29.26,12.837
84.87833333,69.59,62.13,13.07333333,29.23,11.7137
84.34,69.67,63.35,13.09,29.2,11.6603
84.10166667,69.62,63.33,12.5775,29.26,11.4998
83.86333333,69.57,63.3,12.065,29.33,11.6068
83.625,69.52,63.28,11.5525,29.39,12.2486
83.38666667,69.47,63.26,11.04,29.46,12.5695
83.14833333,69.42,63.23,10.5275,29.52,12.0347
82.91,69.37,63.21,10.015,29.58,11.2858
82.67166667,69.32,63.19,9.5025,29.65,11.0184
82.43333333,69.27,63.16,8.99,29.71,11.8207
82.195,69.22,63.14,8.4775,29.78,11.3928
81.95666667,69.17,63.12,7.965,29.84,11.2324
81.71833333,69.12,63.09,7.4525,29.91,11.9277
81.48,69.07,63.07,6.94,29.97,11.9812
81.705,69.45,64.02,6.529166667,29.96,11.6603
81.93,69.82,64.96,6.118333333,29.94,11.1789
82.155,70.2,65.91,5.7075,29.93,10.6975
82.38,70.57,66.86,5.296666667,29.92,10.5905
82.605,70.95,67.81,4.885833333,29.91,9.6277
82.83,71.32,68.76,4.475,29.9,9.5208
83.055,71.7,69.7,4.064166667,29.88,9.3603
83.28,72.08,70.65,3.653333333,29.87,9.3068
83.505,72.45,71.6,3.2425,29.86,9.1463
83.73,72.83,72.54,2.831666667,29.84,8.9324
83.955,73.2,73.49,2.420833333,29.83,8.7184
84.18,73.58,74.44,2.01,29.82,8.7184
83.8975,73.58,74.94,2.426666667,29.74,8.558
83.615,73.59,75.43,2.843333333,29.67,8.3975
83.3325,73.6,75.92,3.26,29.6,8.451
83.05,73.6,76.42,3.676666667,29.52,8.451
82.7675,73.6,76.91,4.093333333,29.44,8.1836
82.485,73.61,77.41,4.51,29.37,8.0766
82.2025,73.61,77.9,4.926666667,29.3,7.9696
81.92,73.62,78.4,5.343333333,29.22,8.1836
81.6375,73.62,78.9,5.76,29.15,8.0231
81.355,73.63,79.39,6.176666667,29.07,7.9161
81.0725,73.64,79.88,6.593333333,29,8.0766
80.79,73.64,80.38,7.01,28.92,7.9696
80.88416667,73.93,80.43,6.755833333,29.01,8.0766
80.97833333,74.22,80.48,6.501666667,29.1,7.8626
81.0725,74.51,80.53,6.2475,29.19,7.5417
81.16666667,74.8,80.58,5.993333333,29.28,7.2208
81.26083333,75.09,80.63,5.739166667,29.37,6.9534
81.355,75.38,80.68,5.485,29.46,7.6487
81.44916667,75.68,80.73,5.230833333,29.54,7.8092
81.54333333,75.97,80.78,4.976666667,29.63,7.4347
81.6375,76.26,80.83,4.7225,29.72,7.0603
81.73166667,76.55,80.88,4.468333333,29.81,7.1673
81.82583333,76.84,80.93,4.214166667,29.9,8.0231
81.92,77.13,80.98,3.96,29.99,9.3603
81.6975,77.13,82.37,3.798333333,29.91,11.0184
81.475,77.13,83.77,3.636666667,29.83,14.0137
81.2525,77.14,85.16,3.475,29.76,17.7578
81.03,77.14,86.56,3.313333333,29.68,19.4694
80.8075,77.14,87.95,3.151666667,29.6,20.8601
80.585,77.14,89.34,2.99,29.52,21.6089
80.3625,77.15,90.74,2.828333333,29.44,23.7484
80.14,77.15,92.13,2.666666667,29.36,24.6042
79.9175,77.15,93.53,2.505,29.28,26.9042
79.695,77.16,94.92,2.343333333,29.21,25.6205
79.4725,77.16,96.32,2.181666667,29.13,25.353
79.25,77.16,97.71,2.02,29.05,26.4228
79.14416667,77.24,97.86,2.600833333,29.06,26.4763
79.03833333,77.32,98.01,3.181666667,29.07,26.5832
78.9325,77.4,98.16,3.7625,29.08,27.0111
78.82666667,77.48,98.31,4.343333333,29.1,27.5995
78.72083333,77.56,98.46,4.924166667,29.11,24.5507
78.615,77.63,98.6,5.505,29.12,22.6252
78.50916667,77.71,98.75,6.085833333,29.13,22.2508
78.40333333,77.79,98.9,6.666666667,29.14,21.7694
78.2975,77.87,99.05,7.2475,29.16,21.8229
